#Chi is reported as CHI_(i)_(j) \hbar \omega (Ry)  Re(chi) (e^2*a_0^2/Ry) Im(chi) (e^2*a_0^2/Ry) 
     chi_1_2=   0.12000000E-01   0.98178068E+00   0.11603588E-03
     chi_2_2=   0.12000000E-01   0.88725190E+01   0.15868087E-02
     chi_3_2=   0.12000000E-01   0.98178420E+00   0.11604241E-03
     chi_1_3=   0.12000000E-01   0.98178218E+00   0.11605085E-03
     chi_2_3=   0.12000000E-01   0.98178420E+00   0.11604242E-03
     chi_3_3=   0.12000000E-01   0.88725376E+01   0.15868508E-02
     chi_1_1=   0.13000000E-01   0.88727362E+01   0.17191956E-02
     chi_2_1=   0.13000000E-01   0.98179723E+00   0.12570449E-03
     chi_3_1=   0.13000000E-01   0.98179874E+00   0.12572071E-03
     chi_1_2=   0.13000000E-01   0.98179723E+00   0.12570450E-03
     chi_2_2=   0.13000000E-01   0.88727454E+01   0.17191784E-02
     chi_3_2=   0.13000000E-01   0.98180075E+00   0.12571157E-03
     chi_1_3=   0.13000000E-01   0.98179874E+00   0.12572072E-03
     chi_2_3=   0.13000000E-01   0.98180076E+00   0.12571158E-03
     chi_3_3=   0.13000000E-01   0.88727639E+01   0.17192240E-02
     chi_1_1=   0.14000000E-01   0.88729807E+01   0.18515992E-02
     chi_2_1=   0.14000000E-01   0.98181512E+00   0.13537286E-03
     chi_3_1=   0.14000000E-01   0.98181663E+00   0.13539032E-03
     chi_1_2=   0.14000000E-01   0.98181512E+00   0.13537286E-03
     chi_2_2=   0.14000000E-01   0.88729898E+01   0.18515806E-02
     chi_3_2=   0.14000000E-01   0.98181864E+00   0.13538048E-03
     chi_1_3=   0.14000000E-01   0.98181663E+00   0.13539034E-03
     chi_2_3=   0.14000000E-01   0.98181864E+00   0.13538050E-03
     chi_3_3=   0.14000000E-01   0.88730084E+01   0.18516298E-02
     chi_1_1=   0.15000000E-01   0.88732434E+01   0.19840379E-02
     chi_2_1=   0.15000000E-01   0.98183432E+00   0.14504095E-03
     chi_3_1=   0.15000000E-01   0.98183584E+00   0.14505967E-03
     chi_1_2=   0.15000000E-01   0.98183432E+00   0.14504095E-03
     chi_2_2=   0.15000000E-01   0.88732525E+01   0.19840180E-02
     chi_3_2=   0.15000000E-01   0.98183785E+00   0.14504912E-03
     chi_1_3=   0.15000000E-01   0.98183584E+00   0.14505968E-03
     chi_2_3=   0.15000000E-01   0.98183785E+00   0.14504914E-03
     chi_3_3=   0.15000000E-01   0.88732710E+01   0.19840707E-02
     chi_1_1=   0.16000000E-01   0.88735241E+01   0.21165142E-02
     chi_2_1=   0.16000000E-01   0.98185486E+00   0.15470875E-03
     chi_3_1=   0.16000000E-01   0.98185637E+00   0.15472872E-03
     chi_1_2=   0.16000000E-01   0.98185486E+00   0.15470875E-03
     chi_2_2=   0.16000000E-01   0.88735332E+01   0.21164930E-02
     chi_3_2=   0.16000000E-01   0.98185838E+00   0.15471747E-03
     chi_1_3=   0.16000000E-01   0.98185637E+00   0.15472874E-03
     chi_2_3=   0.16000000E-01   0.98185838E+00   0.15471748E-03
     chi_3_3=   0.16000000E-01   0.88735518E+01   0.21165492E-02
     chi_1_1=   0.17000000E-01   0.88738230E+01   0.22490306E-02
     chi_2_1=   0.17000000E-01   0.98187671E+00   0.16437624E-03
     chi_3_1=   0.17000000E-01   0.98187823E+00   0.16439746E-03
     chi_1_2=   0.17000000E-01   0.98187671E+00   0.16437624E-03
     chi_2_2=   0.17000000E-01   0.88738321E+01   0.22490080E-02
     chi_3_2=   0.17000000E-01   0.98188024E+00   0.16438550E-03
     chi_1_3=   0.17000000E-01   0.98187823E+00   0.16439748E-03
     chi_2_3=   0.17000000E-01   0.98188024E+00   0.16438552E-03
     chi_3_3=   0.17000000E-01   0.88738507E+01   0.22490678E-02
     chi_1_1=   0.18000000E-01   0.88741401E+01   0.23815897E-02
     chi_2_1=   0.18000000E-01   0.98189989E+00   0.17404339E-03
     chi_3_1=   0.18000000E-01   0.98190141E+00   0.17406586E-03
     chi_1_2=   0.18000000E-01   0.98189989E+00   0.17404339E-03
     chi_2_2=   0.18000000E-01   0.88741492E+01   0.23815658E-02
     chi_3_2=   0.18000000E-01   0.98190342E+00   0.17405320E-03
     chi_1_3=   0.18000000E-01   0.98190141E+00   0.17406588E-03
     chi_2_3=   0.18000000E-01   0.98190342E+00   0.17405322E-03
     chi_3_3=   0.18000000E-01   0.88741678E+01   0.23816291E-02
     chi_1_1=   0.19000000E-01   0.88744753E+01   0.25141940E-02
     chi_2_1=   0.19000000E-01   0.98192440E+00   0.18371018E-03
     chi_3_1=   0.19000000E-01   0.98192592E+00   0.18373391E-03
     chi_1_2=   0.19000000E-01   0.98192440E+00   0.18371018E-03
     chi_2_2=   0.19000000E-01   0.88744844E+01   0.25141687E-02
     chi_3_2=   0.19000000E-01   0.98192792E+00   0.18372054E-03
     chi_1_3=   0.19000000E-01   0.98192592E+00   0.18373393E-03
     chi_2_3=   0.19000000E-01   0.98192793E+00   0.18372056E-03
     chi_3_3=   0.19000000E-01   0.88745030E+01   0.25142355E-02
     chi_1_1=   0.20000000E-01   0.88748287E+01   0.26468459E-02
     chi_2_1=   0.20000000E-01   0.98195023E+00   0.19337659E-03
     chi_3_1=   0.20000000E-01   0.98195175E+00   0.19340158E-03
     chi_1_2=   0.20000000E-01   0.98195023E+00   0.19337660E-03
     chi_2_2=   0.20000000E-01   0.88748378E+01   0.26468193E-02
     chi_3_2=   0.20000000E-01   0.98195375E+00   0.19338750E-03
     chi_1_3=   0.20000000E-01   0.98195175E+00   0.19340160E-03
     chi_2_3=   0.20000000E-01   0.98195376E+00   0.19338752E-03
     chi_3_3=   0.20000000E-01   0.88748564E+01   0.26468897E-02
     chi_1_1=   0.21000000E-01   0.88752002E+01   0.27795481E-02
     chi_2_1=   0.21000000E-01   0.98197738E+00   0.20304261E-03
     chi_3_1=   0.21000000E-01   0.98197891E+00   0.20306885E-03
     chi_1_2=   0.21000000E-01   0.98197738E+00   0.20304261E-03
     chi_2_2=   0.21000000E-01   0.88752093E+01   0.27795202E-02
     chi_3_2=   0.21000000E-01   0.98198091E+00   0.20305407E-03
     chi_1_3=   0.21000000E-01   0.98197891E+00   0.20306887E-03
     chi_2_3=   0.21000000E-01   0.98198091E+00   0.20305408E-03
     chi_3_3=   0.21000000E-01   0.88752279E+01   0.27795940E-02
     chi_1_1=   0.22000000E-01   0.88755899E+01   0.29123031E-02
     chi_2_1=   0.22000000E-01   0.98200586E+00   0.21270819E-03
     chi_3_1=   0.22000000E-01   0.98200739E+00   0.21273570E-03
     chi_1_2=   0.22000000E-01   0.98200586E+00   0.21270820E-03
     chi_2_2=   0.22000000E-01   0.88755990E+01   0.29122738E-02
     chi_3_2=   0.22000000E-01   0.98200939E+00   0.21272020E-03
     chi_1_3=   0.22000000E-01   0.98200739E+00   0.21273572E-03
     chi_2_3=   0.22000000E-01   0.98200939E+00   0.21272022E-03
     chi_3_3=   0.22000000E-01   0.88756177E+01   0.29123512E-02
     chi_1_1=   0.23000000E-01   0.88759979E+01   0.30451133E-02
     chi_2_1=   0.23000000E-01   0.98203566E+00   0.22237334E-03
     chi_3_1=   0.23000000E-01   0.98203719E+00   0.22240210E-03
     chi_1_2=   0.23000000E-01   0.98203566E+00   0.22237334E-03
     chi_2_2=   0.23000000E-01   0.88760069E+01   0.30450827E-02
     chi_3_2=   0.23000000E-01   0.98203919E+00   0.22238590E-03
     chi_1_3=   0.23000000E-01   0.98203720E+00   0.22240212E-03
     chi_2_3=   0.23000000E-01   0.98203919E+00   0.22238592E-03
     chi_3_3=   0.23000000E-01   0.88760256E+01   0.30451637E-02
     chi_1_1=   0.24000000E-01   0.88764239E+01   0.31779814E-02
     chi_2_1=   0.24000000E-01   0.98206678E+00   0.23203801E-03
     chi_3_1=   0.24000000E-01   0.98206832E+00   0.23206804E-03
     chi_1_2=   0.24000000E-01   0.98206678E+00   0.23203801E-03
     chi_2_2=   0.24000000E-01   0.88764330E+01   0.31779495E-02
     chi_3_2=   0.24000000E-01   0.98207032E+00   0.23205112E-03
     chi_1_3=   0.24000000E-01   0.98206833E+00   0.23206806E-03
     chi_2_3=   0.24000000E-01   0.98207032E+00   0.23205114E-03
     chi_3_3=   0.24000000E-01   0.88764517E+01   0.31780340E-02
     chi_1_1=   0.25000000E-01   0.88768682E+01   0.33109099E-02
     chi_2_1=   0.25000000E-01   0.98209923E+00   0.24170219E-03
     chi_3_1=   0.25000000E-01   0.98210078E+00   0.24173348E-03
     chi_1_2=   0.25000000E-01   0.98209923E+00   0.24170219E-03
     chi_2_2=   0.25000000E-01   0.88768773E+01   0.33108766E-02
     chi_3_2=   0.25000000E-01   0.98210277E+00   0.24171585E-03
     chi_1_3=   0.25000000E-01   0.98210078E+00   0.24173350E-03
     chi_2_3=   0.25000000E-01   0.98210277E+00   0.24171587E-03
     chi_3_3=   0.25000000E-01   0.88768960E+01   0.33109647E-02
     chi_1_1=   0.26000000E-01   0.88773307E+01   0.34439014E-02
     chi_2_1=   0.26000000E-01   0.98213300E+00   0.25136585E-03
     chi_3_1=   0.26000000E-01   0.98213455E+00   0.25139840E-03
     chi_1_2=   0.26000000E-01   0.98213300E+00   0.25136585E-03
     chi_2_2=   0.26000000E-01   0.88773398E+01   0.34438667E-02
     chi_3_2=   0.26000000E-01   0.98213654E+00   0.25138007E-03
     chi_1_3=   0.26000000E-01   0.98213456E+00   0.25139843E-03
     chi_2_3=   0.26000000E-01   0.98213655E+00   0.25138009E-03
     chi_3_3=   0.26000000E-01   0.88773585E+01   0.34439583E-02
     chi_1_1=   0.27000000E-01   0.88778115E+01   0.35769583E-02
     chi_2_1=   0.27000000E-01   0.98216810E+00   0.26102897E-03
     chi_3_1=   0.27000000E-01   0.98216966E+00   0.26106279E-03
     chi_1_2=   0.27000000E-01   0.98216810E+00   0.26102897E-03
     chi_2_2=   0.27000000E-01   0.88778205E+01   0.35769223E-02
     chi_3_2=   0.27000000E-01   0.98217164E+00   0.26104374E-03
     chi_1_3=   0.27000000E-01   0.98216966E+00   0.26106281E-03
     chi_2_3=   0.27000000E-01   0.98217164E+00   0.26104376E-03
     chi_3_3=   0.27000000E-01   0.88778392E+01   0.35770175E-02
     chi_1_1=   0.28000000E-01   0.88783104E+01   0.37100832E-02
     chi_2_1=   0.28000000E-01   0.98220452E+00   0.27069152E-03
     chi_3_1=   0.28000000E-01   0.98220608E+00   0.27072661E-03
     chi_1_2=   0.28000000E-01   0.98220452E+00   0.27069152E-03
     chi_2_2=   0.28000000E-01   0.88783195E+01   0.37100459E-02
     chi_3_2=   0.28000000E-01   0.98220806E+00   0.27070684E-03
     chi_1_3=   0.28000000E-01   0.98220608E+00   0.27072663E-03
     chi_2_3=   0.28000000E-01   0.98220807E+00   0.27070687E-03
     chi_3_3=   0.28000000E-01   0.88783382E+01   0.37101446E-02
     chi_1_1=   0.29000000E-01   0.88788276E+01   0.38432788E-02
     chi_2_1=   0.29000000E-01   0.98224227E+00   0.28035348E-03
     chi_3_1=   0.29000000E-01   0.98224383E+00   0.28038983E-03
     chi_1_2=   0.29000000E-01   0.98224227E+00   0.28035348E-03
     chi_2_2=   0.29000000E-01   0.88788366E+01   0.38432401E-02
     chi_3_2=   0.29000000E-01   0.98224581E+00   0.28036936E-03
     chi_1_3=   0.29000000E-01   0.98224383E+00   0.28038986E-03
     chi_2_3=   0.29000000E-01   0.98224581E+00   0.28036938E-03
     chi_3_3=   0.29000000E-01   0.88788554E+01   0.38433424E-02
     chi_1_1=   0.30000000E-01   0.88793630E+01   0.39765475E-02
     chi_2_1=   0.30000000E-01   0.98228133E+00   0.29001482E-03
     chi_3_1=   0.30000000E-01   0.98228290E+00   0.29005245E-03
     chi_1_2=   0.30000000E-01   0.98228133E+00   0.29001482E-03
     chi_2_2=   0.30000000E-01   0.88793721E+01   0.39765075E-02
     chi_3_2=   0.30000000E-01   0.98228488E+00   0.29003125E-03
     chi_1_3=   0.30000000E-01   0.98228291E+00   0.29005247E-03
     chi_2_3=   0.30000000E-01   0.98228488E+00   0.29003128E-03
     chi_3_3=   0.30000000E-01   0.88793908E+01   0.39766134E-02
     chi_1_1=   0.31000000E-01   0.88799167E+01   0.41098920E-02
     chi_2_1=   0.31000000E-01   0.98232173E+00   0.29967551E-03
     chi_3_1=   0.31000000E-01   0.98232330E+00   0.29971441E-03
     chi_1_2=   0.31000000E-01   0.98232173E+00   0.29967552E-03
     chi_2_2=   0.31000000E-01   0.88799257E+01   0.41098506E-02
     chi_3_2=   0.31000000E-01   0.98232527E+00   0.29969251E-03
     chi_1_3=   0.31000000E-01   0.98232330E+00   0.29971444E-03
     chi_2_3=   0.31000000E-01   0.98232528E+00   0.29969253E-03
     chi_3_3=   0.31000000E-01   0.88799445E+01   0.41099601E-02
     chi_1_1=   0.32000000E-01   0.88804886E+01   0.42433148E-02
     chi_2_1=   0.32000000E-01   0.98236344E+00   0.30933554E-03
     chi_3_1=   0.32000000E-01   0.98236502E+00   0.30937571E-03
     chi_1_2=   0.32000000E-01   0.98236344E+00   0.30933554E-03
     chi_2_2=   0.32000000E-01   0.88804977E+01   0.42432720E-02
     chi_3_2=   0.32000000E-01   0.98236699E+00   0.30935309E-03
     chi_1_3=   0.32000000E-01   0.98236502E+00   0.30937574E-03
     chi_2_3=   0.32000000E-01   0.98236699E+00   0.30935311E-03
     chi_3_3=   0.32000000E-01   0.88805164E+01   0.42433851E-02
     chi_1_1=   0.33000000E-01   0.88810788E+01   0.43768184E-02
     chi_2_1=   0.33000000E-01   0.98240648E+00   0.31899486E-03
     chi_3_1=   0.33000000E-01   0.98240806E+00   0.31903631E-03
     chi_1_2=   0.33000000E-01   0.98240648E+00   0.31899486E-03
     chi_2_2=   0.33000000E-01   0.88810879E+01   0.43767743E-02
     chi_3_2=   0.33000000E-01   0.98241003E+00   0.31901297E-03
     chi_1_3=   0.33000000E-01   0.98240807E+00   0.31903634E-03
     chi_2_3=   0.33000000E-01   0.98241003E+00   0.31901300E-03
     chi_3_3=   0.33000000E-01   0.88811067E+01   0.43768909E-02
     chi_1_1=   0.34000000E-01   0.88816873E+01   0.45104056E-02
     chi_2_1=   0.34000000E-01   0.98245084E+00   0.32865345E-03
     chi_3_1=   0.34000000E-01   0.98245243E+00   0.32869618E-03
     chi_1_2=   0.34000000E-01   0.98245084E+00   0.32865346E-03
     chi_2_2=   0.34000000E-01   0.88816964E+01   0.45103601E-02
     chi_3_2=   0.34000000E-01   0.98245440E+00   0.32867212E-03
     chi_1_3=   0.34000000E-01   0.98245243E+00   0.32869621E-03
     chi_2_3=   0.34000000E-01   0.98245440E+00   0.32867215E-03
     chi_3_3=   0.34000000E-01   0.88817152E+01   0.45104803E-02
     chi_1_1=   0.35000000E-01   0.88823142E+01   0.46440787E-02
     chi_2_1=   0.35000000E-01   0.98249652E+00   0.33831129E-03
     chi_3_1=   0.35000000E-01   0.98249812E+00   0.33835530E-03
     chi_1_2=   0.35000000E-01   0.98249652E+00   0.33831129E-03
     chi_2_2=   0.35000000E-01   0.88823232E+01   0.46440319E-02
     chi_3_2=   0.35000000E-01   0.98250008E+00   0.33833052E-03
     chi_1_3=   0.35000000E-01   0.98249812E+00   0.33835533E-03
     chi_2_3=   0.35000000E-01   0.98250009E+00   0.33833055E-03
     chi_3_3=   0.35000000E-01   0.88823420E+01   0.46441557E-02
     chi_1_1=   0.36000000E-01   0.88829593E+01   0.47778406E-02
     chi_2_1=   0.36000000E-01   0.98254353E+00   0.34796834E-03
     chi_3_1=   0.36000000E-01   0.98254513E+00   0.34801363E-03
     chi_1_2=   0.36000000E-01   0.98254353E+00   0.34796835E-03
     chi_2_2=   0.36000000E-01   0.88829683E+01   0.47777923E-02
     chi_3_2=   0.36000000E-01   0.98254709E+00   0.34798813E-03
     chi_1_3=   0.36000000E-01   0.98254514E+00   0.34801367E-03
     chi_2_3=   0.36000000E-01   0.98254710E+00   0.34798817E-03
     chi_3_3=   0.36000000E-01   0.88829871E+01   0.47779198E-02
     chi_1_1=   0.37000000E-01   0.88836227E+01   0.49116936E-02
     chi_2_1=   0.37000000E-01   0.98259186E+00   0.35762458E-03
     chi_3_1=   0.37000000E-01   0.98259347E+00   0.35767115E-03
     chi_1_2=   0.37000000E-01   0.98259186E+00   0.35762458E-03
     chi_2_2=   0.37000000E-01   0.88836317E+01   0.49116440E-02
     chi_3_2=   0.37000000E-01   0.98259543E+00   0.35764493E-03
     chi_1_3=   0.37000000E-01   0.98259347E+00   0.35767119E-03
     chi_2_3=   0.37000000E-01   0.98259543E+00   0.35764496E-03
     chi_3_3=   0.37000000E-01   0.88836506E+01   0.49117751E-02
     chi_1_1=   0.38000000E-01   0.88843045E+01   0.50456406E-02
     chi_2_1=   0.38000000E-01   0.98264151E+00   0.36727997E-03
     chi_3_1=   0.38000000E-01   0.98264313E+00   0.36732783E-03
     chi_1_2=   0.38000000E-01   0.98264152E+00   0.36727997E-03
     chi_2_2=   0.38000000E-01   0.88843135E+01   0.50455896E-02
     chi_3_2=   0.38000000E-01   0.98264508E+00   0.36730088E-03
     chi_1_3=   0.38000000E-01   0.98264313E+00   0.36732786E-03
     chi_2_3=   0.38000000E-01   0.98264508E+00   0.36730092E-03
     chi_3_3=   0.38000000E-01   0.88843324E+01   0.50457243E-02
     chi_1_1=   0.39000000E-01   0.88850046E+01   0.51796840E-02
     chi_2_1=   0.39000000E-01   0.98269249E+00   0.37693448E-03
     chi_3_1=   0.39000000E-01   0.98269411E+00   0.37698363E-03
     chi_1_2=   0.39000000E-01   0.98269249E+00   0.37693448E-03
     chi_2_2=   0.39000000E-01   0.88850136E+01   0.51796316E-02
     chi_3_2=   0.39000000E-01   0.98269606E+00   0.37695596E-03
     chi_1_3=   0.39000000E-01   0.98269412E+00   0.37698366E-03
     chi_2_3=   0.39000000E-01   0.98269606E+00   0.37695599E-03
     chi_3_3=   0.39000000E-01   0.88850325E+01   0.51797699E-02
     chi_1_1=   0.40000000E-01   0.88857231E+01   0.53138264E-02
     chi_2_1=   0.40000000E-01   0.98274479E+00   0.38658808E-03
     chi_3_1=   0.40000000E-01   0.98274642E+00   0.38663852E-03
     chi_1_2=   0.40000000E-01   0.98274479E+00   0.38658808E-03
     chi_2_2=   0.40000000E-01   0.88857321E+01   0.53137727E-02
     chi_3_2=   0.40000000E-01   0.98274836E+00   0.38661013E-03
     chi_1_3=   0.40000000E-01   0.98274642E+00   0.38663856E-03
     chi_2_3=   0.40000000E-01   0.98274836E+00   0.38661016E-03
     chi_3_3=   0.40000000E-01   0.88857510E+01   0.53139146E-02
     chi_1_1=   0.41000000E-01   0.88864600E+01   0.54480706E-02
     chi_2_1=   0.41000000E-01   0.98279841E+00   0.39624074E-03
     chi_3_1=   0.41000000E-01   0.98280005E+00   0.39629247E-03
     chi_1_2=   0.41000000E-01   0.98279841E+00   0.39624074E-03
     chi_2_2=   0.41000000E-01   0.88864689E+01   0.54480155E-02
     chi_3_2=   0.41000000E-01   0.98280199E+00   0.39626335E-03
     chi_1_3=   0.41000000E-01   0.98280005E+00   0.39629251E-03
     chi_2_3=   0.41000000E-01   0.98280199E+00   0.39626339E-03
     chi_3_3=   0.41000000E-01   0.88864879E+01   0.54481610E-02
     chi_1_1=   0.42000000E-01   0.88872152E+01   0.55824191E-02
     chi_2_1=   0.42000000E-01   0.98285335E+00   0.40589242E-03
     chi_3_1=   0.42000000E-01   0.98285500E+00   0.40594545E-03
     chi_1_2=   0.42000000E-01   0.98285335E+00   0.40589242E-03
